station,date,depth_m,flag,parameter,value,depth.measurement,sitetype,datasource
230,1996-07-24,11,NA,temp_C,14.8,actual,pelagic,LMP DO
230,1989-08-30,14,NA,DO_mgl,5.6,actual,pelagic,LMP DO
230,1998-09-09,18,NA,DO_mgl,6,actual,pelagic,LMP DO
230,1996-07-24,8,NA,temp_C,18.8,actual,pelagic,LMP DO
230,1996-07-24,7,NA,temp_C,19,actual,pelagic,LMP DO
230,2008-09-02,21,NA,temp_C,9,actual,pelagic,LMP DO
230,2008-09-02,20,NA,temp_C,9.1,actual,pelagic,LMP DO
230,2011-07-19,17,NA,temp_C,9.9,actual,pelagic,LMP DO
230,2011-07-19,16,NA,temp_C,10.1,actual,pelagic,LMP DO
230,2011-07-19,15,NA,temp_C,10.2,actual,pelagic,LMP DO
230,1989-06-28,8,NA,temp_C,14.4,actual,pelagic,LMP DO
230,2019-06-17,2.149,NA,temp_C,17.2,actual,pelagic,LMP DO
230,2019-06-17,3.001,NA,temp_C,17.2,actual,pelagic,LMP DO
230,1994-07-25,8,NA,DO_pctsat,90,actual,pelagic,LMP DO
230,1998-09-09,6,NA,DO_mgl,9.5,actual,pelagic,LMP DO
230,1990-08-28,5,NA,DO_pctsat,97,actual,pelagic,LMP DO
230,1990-08-28,4,NA,DO_pctsat,97,actual,pelagic,LMP DO
230,1995-09-05,8,NA,DO_pctsat,84,actual,pelagic,LMP DO
230,1999-05-26,19,NA,DO_mgl,10,actual,pelagic,LMP DO
230,1999-05-26,18,NA,DO_mgl,10,actual,pelagic,LMP DO
230,1996-09-04,2,NA,DO_pctsat,94,actual,pelagic,LMP DO
230,1994-06-15,2,NA,temp_C,18.2,actual,pelagic,LMP DO
230,1996-09-04,0.5,NA,DO_pctsat,98,actual,pelagic,LMP DO
230,1994-06-15,0.5,NA,temp_C,18.5,actual,pelagic,LMP DO
230,2010-07-12,9,NA,DO_pctsat,84.9,actual,pelagic,LMP DO
230,1998-06-16,15,NA,DO_pctsat,87,actual,pelagic,LMP DO
230,2010-07-12,7,NA,DO_pctsat,97.3,actual,pelagic,LMP DO
230,2014-08-19,21,NA,temp_C,9.4,actual,pelagic,LMP DO
230,2014-08-19,20,NA,temp_C,9.4,actual,pelagic,LMP DO
230,2014-08-19,19,NA,temp_C,9.5,actual,pelagic,LMP DO
230,1991-07-30,9.5,NA,DO_pctsat,98,actual,pelagic,LMP DO
230,2010-06-02,11,NA,temp_C,11.7,actual,pelagic,LMP DO
230,2013-09-17,12,NA,temp_C,14.5,actual,pelagic,LMP DO
230,2000-09-06,22,NA,DO_mgl,1.5,actual,pelagic,LMP DO
230,2001-06-25,7,NA,DO_pctsat,117.7,actual,pelagic,LMP DO
230,1991-07-30,7,NA,DO_pctsat,85,actual,pelagic,LMP DO
230,2013-06-17,18,NA,DO_pctsat,82.3,actual,pelagic,LMP DO
230,2013-06-17,17,NA,DO_pctsat,83.9,actual,pelagic,LMP DO
230,2001-06-25,3,NA,DO_pctsat,118,actual,pelagic,LMP DO
230,2010-07-12,0.5,NA,DO_pctsat,99.7,actual,pelagic,LMP DO
230,2017-09-18,4,NA,DO_pctsat,100.7,actual,pelagic,LMP DO
230,1997-09-10,3,NA,DO_mgl,8.8,actual,pelagic,LMP DO
230,2017-09-18,6,NA,DO_pctsat,99.4,actual,pelagic,LMP DO
230,1997-09-10,1,NA,DO_mgl,8.7,actual,pelagic,LMP DO
230,1992-07-29,13,NA,DO_pctsat,67,actual,pelagic,LMP DO
230,1992-07-29,12.5,NA,DO_pctsat,74,actual,pelagic,LMP DO
230,1987-08-11,5,NA,DO_pctsat,95,actual,pelagic,LMP DO
230,1999-09-20,14,NA,DO_pctsat,71,actual,pelagic,LMP DO
230,2010-10-05,19,NA,temp_C,11.2,actual,pelagic,LMP DO
230,2010-10-05,18,NA,temp_C,11.3,actual,pelagic,LMP DO
230,2010-10-05,17,NA,temp_C,11.6,actual,pelagic,LMP DO
230,1995-08-09,18,NA,temp_C,9.2,actual,pelagic,LMP DO
230,1995-08-09,17,NA,temp_C,9.5,actual,pelagic,LMP DO
230,2013-06-17,0.5,NA,DO_pctsat,102.6,actual,pelagic,LMP DO
230,1992-07-29,0.5,NA,DO_pctsat,94,actual,pelagic,LMP DO
230,2006-08-15,14,NA,DO_pctsat,53.4,actual,pelagic,LMP DO
230,2017-09-18,8,NA,DO_pctsat,95.1,actual,pelagic,LMP DO
230,2009-07-13,18,NA,DO_pctsat,57.3,actual,pelagic,LMP DO
230,2018-06-18,18,NA,DO_pctsat,79.2,actual,pelagic,LMP DO
230,1995-08-09,12,NA,temp_C,12.8,actual,pelagic,LMP DO
230,1995-08-09,11,NA,temp_C,13.8,actual,pelagic,LMP DO
230,1995-08-09,10,NA,temp_C,15,actual,pelagic,LMP DO
230,1986-08-03,4,NA,DO_pctsat,105,actual,pelagic,LMP DO
230,2017-09-18,14,NA,DO_mgl,3.61,actual,pelagic,LMP DO
230,1995-08-09,7,NA,temp_C,22.5,actual,pelagic,LMP DO
230,2018-06-18,10,NA,DO_pctsat,94.2,actual,pelagic,LMP DO
230,2002-09-30,13,NA,DO_pctsat,90.9,actual,pelagic,LMP DO
230,2004-08-23,19,NA,temp_C,11,actual,pelagic,LMP DO
230,2001-08-21,23,NA,DO_pctsat,2.5,actual,pelagic,LMP DO
230,1996-06-12,15,NA,DO_pctsat,79,actual,pelagic,LMP DO
230,1996-06-12,14,NA,DO_pctsat,81,actual,pelagic,LMP DO
230,1993-08-24,14,NA,temp_C,11,actual,pelagic,LMP DO
230,2009-07-13,3,NA,DO_pctsat,104.2,actual,pelagic,LMP DO
230,2009-07-13,2,NA,DO_pctsat,104.3,actual,pelagic,LMP DO
230,1995-07-13,13,NA,DO_pctsat,85,actual,pelagic,LMP DO
230,2001-08-21,15,NA,DO_pctsat,48.1,actual,pelagic,LMP DO
230,1994-08-17,16,NA,DO_mgl,3.4,actual,pelagic,LMP DO
230,1994-08-17,15,NA,DO_mgl,4.1,actual,pelagic,LMP DO
230,2019-09-30,0.54,NA,temp_C,17.9,actual,pelagic,LMP DO
230,2007-06-11,3,NA,DO_mgl,8.08,actual,pelagic,LMP DO
230,2007-06-11,2,suspect,DO_mgl,11.870000000000001,actual,pelagic,LMP DO
230,2007-06-11,1,suspect,DO_mgl,12.2,actual,pelagic,LMP DO
230,1996-06-12,3,NA,DO_pctsat,101,actual,pelagic,LMP DO
230,1996-06-12,2,NA,DO_pctsat,106,actual,pelagic,LMP DO
230,2001-07-23,1,NA,DO_mgl,8.5,actual,pelagic,LMP DO
230,2012-07-23,20,NA,temp_C,10.2,actual,pelagic,LMP DO
230,2001-07-23,0.5,NA,DO_mgl,8.3,actual,pelagic,LMP DO
230,1999-07-20,19,NA,DO_mgl,6.8,actual,pelagic,LMP DO
230,2013-08-19,20,NA,DO_pctsat,40,actual,pelagic,LMP DO
230,1989-07-25,1,NA,DO_mgl,8.6,actual,pelagic,LMP DO
230,2010-09-13,12,NA,DO_pctsat,63.3,actual,pelagic,LMP DO
230,2019-09-30,12.195,NA,temp_C,13.7,actual,pelagic,LMP DO
230,1993-06-25,17,NA,DO_mgl,8.3,actual,pelagic,LMP DO
230,1993-06-25,15,NA,DO_mgl,8.3,actual,pelagic,LMP DO
230,1994-08-17,19,NA,temp_C,10,actual,pelagic,LMP DO
230,1998-05-27,15,NA,DO_mgl,10.8,actual,pelagic,LMP DO
230,2008-09-02,19,NA,DO_pctsat,10.3,actual,pelagic,LMP DO
230,2008-09-02,18,NA,DO_pctsat,10.8,actual,pelagic,LMP DO
230,2009-07-13,13,NA,temp_C,13.9,actual,pelagic,LMP DO
230,2003-06-23,5,NA,DO_pctsat,26.5,actual,pelagic,LMP DO
230,1991-05-28,8,NA,DO_mgl,11.2,actual,pelagic,LMP DO
230,1996-06-12,20,NA,temp_C,8.5,actual,pelagic,LMP DO
230,1997-08-11,21,NA,DO_mgl,3,actual,pelagic,LMP DO
230,1996-06-12,18,NA,temp_C,8.5,actual,pelagic,LMP DO
230,1993-06-25,7,NA,DO_mgl,8.8,actual,pelagic,LMP DO
230,1996-06-12,16,NA,temp_C,9,actual,pelagic,LMP DO
230,2005-06-27,9,NA,DO_pctsat,88,actual,pelagic,LMP DO
230,1996-06-12,13,NA,temp_C,9.4,actual,pelagic,LMP DO
230,1989-08-30,14,NA,DO_pctsat,49,actual,pelagic,LMP DO
230,2008-09-02,9,NA,DO_pctsat,38.4,actual,pelagic,LMP DO
230,1989-08-30,11,NA,DO_pctsat,81,actual,pelagic,LMP DO
230,2015-07-20,13,NA,temp_C,12.5,actual,pelagic,LMP DO
230,2015-07-20,12,NA,temp_C,13.5,actual,pelagic,LMP DO
230,2018-09-17,16,NA,DO_pctsat,36,actual,pelagic,LMP DO
230,2019-06-17,17.035,NA,DO_pctsat,81.8,actual,pelagic,LMP DO
230,2018-09-17,14,NA,DO_pctsat,43.7,actual,pelagic,LMP DO
230,2005-06-27,10,NA,DO_mgl,10.94,actual,pelagic,LMP DO
230,2016-07-18,1,NA,DO_pctsat,105.7,actual,pelagic,LMP DO
230,2008-09-02,13,NA,DO_mgl,1.75,actual,pelagic,LMP DO
230,2006-07-05,15,NA,DO_pctsat,75.2,actual,pelagic,LMP DO
230,2006-07-05,14,NA,DO_pctsat,77.3,actual,pelagic,LMP DO
230,2000-08-13,21,NA,DO_pctsat,28,actual,pelagic,LMP DO
230,1991-06-28,10,NA,DO_pctsat,95,actual,pelagic,LMP DO
230,1989-08-30,13,NA,DO_mgl,6.5,actual,pelagic,LMP DO
230,1986-07-03,9,NA,temp_C,17.5,actual,pelagic,LMP DO
230,1989-08-30,10.5,NA,DO_mgl,8.1,actual,pelagic,LMP DO
230,2010-09-13,7,NA,temp_C,19.4,actual,pelagic,LMP DO
230,1998-09-09,12,NA,DO_mgl,9.8,actual,pelagic,LMP DO
230,2003-06-23,9,NA,temp_C,12.8,actual,pelagic,LMP DO
230,1991-06-28,12,NA,DO_mgl,10.2,actual,pelagic,LMP DO
230,2017-09-18,21,NA,DO_pctsat,10.3,actual,pelagic,LMP DO
230,2014-08-19,22,NA,DO_mgl,5.08,actual,pelagic,LMP DO
230,1989-06-28,10,NA,temp_C,13.3,actual,pelagic,LMP DO
230,1991-06-28,3,NA,DO_pctsat,97,actual,pelagic,LMP DO
230,1998-09-09,7,NA,DO_mgl,9.5,actual,pelagic,LMP DO
230,2003-06-23,0.5,NA,temp_C,18.8,actual,pelagic,LMP DO
230,1998-09-09,3,NA,DO_mgl,9.2,actual,pelagic,LMP DO
230,1998-09-09,2,NA,DO_mgl,8.9,actual,pelagic,LMP DO
230,2003-09-22,14,NA,DO_pctsat,38.5,actual,pelagic,LMP DO
230,1992-07-01,11,NA,DO_pctsat,90,actual,pelagic,LMP DO
230,1992-07-01,10,NA,DO_pctsat,104,actual,pelagic,LMP DO
230,1992-07-01,9,NA,DO_pctsat,96,actual,pelagic,LMP DO
230,1992-07-01,8.5,NA,DO_pctsat,93,actual,pelagic,LMP DO
230,1994-07-25,13,NA,DO_mgl,6.9,actual,pelagic,LMP DO
230,2011-07-19,1,NA,temp_C,24.7,actual,pelagic,LMP DO
230,2011-07-19,0.5,NA,temp_C,24.7,actual,pelagic,LMP DO
230,1994-07-25,10,NA,DO_mgl,7.6,actual,pelagic,LMP DO
230,1994-07-25,9,NA,DO_mgl,8.1,actual,pelagic,LMP DO
230,2003-08-18,10,NA,temp_C,14.5,actual,pelagic,LMP DO
230,2003-08-18,9,NA,temp_C,16.8,actual,pelagic,LMP DO
230,1992-07-01,1,NA,DO_pctsat,94,actual,pelagic,LMP DO
230,1992-07-01,0.5,NA,DO_pctsat,93,actual,pelagic,LMP DO
230,2003-08-18,5,NA,temp_C,24.2,actual,pelagic,LMP DO
230,2003-08-18,4,NA,temp_C,24.3,actual,pelagic,LMP DO
230,2003-08-18,3,NA,temp_C,24.3,actual,pelagic,LMP DO
230,2003-08-18,2,NA,temp_C,24.4,actual,pelagic,LMP DO
230,2003-08-18,1,NA,temp_C,24.5,actual,pelagic,LMP DO
230,2003-08-18,0.5,NA,temp_C,24.5,actual,pelagic,LMP DO
230,2014-09-15,15,NA,DO_mgl,4.03,actual,pelagic,LMP DO
230,1987-05-29,17,NA,DO_pctsat,84,actual,pelagic,LMP DO
230,1997-09-10,5,NA,DO_mgl,8.8,actual,pelagic,LMP DO
230,1995-09-05,1,NA,DO_mgl,7.9,actual,pelagic,LMP DO
230,2017-09-18,5,NA,DO_pctsat,99.5,actual,pelagic,LMP DO
230,2000-10-03,20,NA,DO_pctsat,6,actual,pelagic,LMP DO
230,1993-08-24,10,NA,DO_pctsat,86,actual,pelagic,LMP DO
230,1991-07-30,10.5,NA,DO_mgl,9.8,actual,pelagic,LMP DO
230,1995-09-30,8,NA,temp_C,15.1,actual,pelagic,LMP DO
230,2019-09-16,12.513,NA,DO_pctsat,45.1,actual,pelagic,LMP DO
230,2019-09-16,10.669,NA,DO_pctsat,67.5,actual,pelagic,LMP DO
230,2019-09-16,9.245999999999999,NA,DO_pctsat,85.6,actual,pelagic,LMP DO
230,2017-09-18,13,NA,DO_pctsat,45.1,actual,pelagic,LMP DO
230,2006-08-15,20,NA,DO_pctsat,46.1,actual,pelagic,LMP DO
230,2006-08-15,19,NA,DO_pctsat,47,actual,pelagic,LMP DO
230,1990-08-28,2,NA,temp_C,22.8,actual,pelagic,LMP DO
230,2006-08-15,15,NA,DO_pctsat,52.1,actual,pelagic,LMP DO
230,1991-07-30,7,NA,DO_mgl,7.7,actual,pelagic,LMP DO
230,1990-08-28,0.1,NA,temp_C,22.9,actual,pelagic,LMP DO
230,2009-07-13,19,NA,DO_pctsat,54.8,actual,pelagic,LMP DO
230,2018-06-18,19,NA,DO_pctsat,77.8,actual,pelagic,LMP DO
230,1998-07-06,0.5,NA,DO_mgl,9,actual,pelagic,LMP DO
230,2018-06-18,17,NA,DO_pctsat,79.8,actual,pelagic,LMP DO
230,2018-06-18,15,NA,DO_pctsat,84.7,actual,pelagic,LMP DO
230,2018-06-18,14,NA,DO_pctsat,86.2,actual,pelagic,LMP DO
230,1995-08-09,9,NA,temp_C,17,actual,pelagic,LMP DO
230,1986-08-03,0.1,NA,DO_pctsat,105,actual,pelagic,LMP DO
230,2018-06-18,11,NA,DO_pctsat,93.6,actual,pelagic,LMP DO
230,2004-09-20,18,NA,DO_pctsat,20.2,actual,pelagic,LMP DO
230,1991-07-30,9,NA,temp_C,18.3,actual,pelagic,LMP DO
230,2001-07-23,3,NA,DO_pctsat,100.2,actual,pelagic,LMP DO
230,1993-07-31,7,NA,DO_pctsat,81,actual,pelagic,LMP DO
230,2012-07-23,22,NA,DO_mgl,4.71,actual,pelagic,LMP DO
230,2019-09-24,0.465,NA,DO_pctsat,95.6,actual,pelagic,LMP DO
230,1996-06-12,13,NA,DO_pctsat,82,actual,pelagic,LMP DO
230,1996-10-16,5,NA,temp_C,11.8,actual,pelagic,LMP DO
230,1991-05-28,19,NA,DO_pctsat,92,actual,pelagic,LMP DO
230,2009-07-13,1,NA,DO_pctsat,104.4,actual,pelagic,LMP DO
230,2009-07-13,0.5,NA,DO_pctsat,104.3,actual,pelagic,LMP DO
230,2001-08-21,14,NA,DO_pctsat,49.6,actual,pelagic,LMP DO
230,1993-06-25,15,NA,DO_pctsat,71,actual,pelagic,LMP DO
230,1999-07-01,11,NA,DO_pctsat,96,actual,pelagic,LMP DO
230,1993-08-24,6,NA,temp_C,21.5,actual,pelagic,LMP DO
230,1998-05-27,9,NA,DO_pctsat,92,actual,pelagic,LMP DO
230,2019-09-24,14.001,NA,DO_pctsat,29.7,actual,pelagic,LMP DO
230,2009-07-13,8,NA,DO_mgl,8.729999999999999,actual,pelagic,LMP DO
230,2009-07-13,7,NA,DO_mgl,8.91,actual,pelagic,LMP DO
230,2009-07-13,6,NA,DO_mgl,8.91,actual,pelagic,LMP DO
230,1999-07-20,20,NA,DO_mgl,4,actual,pelagic,LMP DO
230,1993-09-08,11,NA,DO_pctsat,72,actual,pelagic,LMP DO
230,2007-06-11,15,NA,temp_C,8.6,actual,pelagic,LMP DO
230,2012-07-23,21,NA,temp_C,10.2,actual,pelagic,LMP DO
230,2019-09-24,16.911,NA,DO_pctsat,20.6,actual,pelagic,LMP DO
230,2015-07-20,20,NA,DO_mgl,6.91,actual,pelagic,LMP DO
230,2003-06-23,16,NA,DO_pctsat,11.4,actual,pelagic,LMP DO
230,2010-09-13,10,NA,DO_pctsat,93.3,actual,pelagic,LMP DO
230,2011-08-17,0.5,NA,DO_pctsat,99.3,actual,pelagic,LMP DO
230,1998-05-27,17,NA,DO_mgl,10.8,actual,pelagic,LMP DO
230,2010-09-13,8,NA,DO_pctsat,95.3,actual,pelagic,LMP DO
230,1991-05-28,2,NA,DO_pctsat,100,actual,pelagic,LMP DO
230,1991-05-28,1,NA,DO_pctsat,100,actual,pelagic,LMP DO
230,2019-09-30,19.048,NA,temp_C,10.6,actual,pelagic,LMP DO
230,2009-07-13,12,NA,temp_C,14.9,actual,pelagic,LMP DO
230,2003-06-23,4,NA,DO_pctsat,39.4,actual,pelagic,LMP DO
230,1993-06-25,9,NA,DO_mgl,8.9,actual,pelagic,LMP DO
230,1989-03-16,3,suspect,DO_pctsat,123,actual,pelagic,LMP DO
230,1997-08-11,20,NA,DO_mgl,4.7,actual,pelagic,LMP DO
230,1992-08-28,0.1,NA,DO_pctsat,91,actual,pelagic,LMP DO
230,2008-09-02,16,NA,DO_pctsat,12,actual,pelagic,LMP DO
230,2005-06-27,10,NA,DO_pctsat,97,actual,pelagic,LMP DO
230,1997-08-11,13,NA,DO_mgl,7.4,actual,pelagic,LMP DO
230,2008-09-02,10,NA,DO_pctsat,29.4,actual,pelagic,LMP DO
230,1999-07-01,16,NA,temp_C,10.5,actual,pelagic,LMP DO
230,2008-09-02,8,NA,DO_pctsat,43.7,actual,pelagic,LMP DO
230,2008-09-02,7,NA,DO_pctsat,47.7,actual,pelagic,LMP DO
230,2013-08-19,14,NA,DO_mgl,5.46,actual,pelagic,LMP DO
230,2013-09-17,22,NA,DO_pctsat,16.6,actual,pelagic,LMP DO
230,2018-09-17,15,NA,DO_pctsat,41.6,actual,pelagic,LMP DO
230,2019-09-24,10.881,NA,temp_C,17.6,actual,pelagic,LMP DO
230,2018-09-17,13,NA,DO_pctsat,52.9,actual,pelagic,LMP DO
230,2018-09-17,12,NA,DO_pctsat,70.4,actual,pelagic,LMP DO
230,1992-05-26,5,NA,DO_pctsat,109,actual,pelagic,LMP DO
230,2005-06-27,8,NA,DO_mgl,9.9,actual,pelagic,LMP DO
230,2005-06-27,7,NA,DO_mgl,10.2,actual,pelagic,LMP DO
230,1991-06-28,10.5,NA,DO_pctsat,96,actual,pelagic,LMP DO
230,2019-09-24,15.989,NA,temp_C,10.9,actual,pelagic,LMP DO
230,1991-06-28,9.5,NA,DO_pctsat,98,actual,pelagic,LMP DO
230,2019-09-24,18.937,NA,temp_C,10.5,actual,pelagic,LMP DO
230,1998-09-09,17,NA,DO_mgl,6.6,actual,pelagic,LMP DO
230,1989-03-16,6,NA,temp_C,4.1,actual,pelagic,LMP DO
230,1999-05-26,17,NA,DO_pctsat,84.8,actual,pelagic,LMP DO
230,1998-09-09,11,NA,DO_mgl,9.5,actual,pelagic,LMP DO
230,2010-09-13,3,NA,temp_C,19.3,actual,pelagic,LMP DO
230,2008-09-02,2,NA,DO_mgl,7.68,actual,pelagic,LMP DO
230,1989-06-28,9,NA,temp_C,13.7,actual,pelagic,LMP DO
230,2014-08-19,21,NA,DO_mgl,4.79,actual,pelagic,LMP DO
230,2003-06-23,2,NA,temp_C,18.4,actual,pelagic,LMP DO
230,2004-07-26,8,NA,DO_pctsat,100,actual,pelagic,LMP DO
230,1991-06-28,2,NA,DO_pctsat,97,actual,pelagic,LMP DO
230,1999-05-26,6,NA,DO_pctsat,88.6,actual,pelagic,LMP DO
230,1999-05-26,5,NA,DO_pctsat,91.7,actual,pelagic,LMP DO
230,1998-09-09,14,NA,temp_C,17,actual,pelagic,LMP DO
230,1998-09-09,13,NA,temp_C,20,actual,pelagic,LMP DO
230,2004-07-26,3,NA,DO_pctsat,107.9,actual,pelagic,LMP DO
230,2004-07-26,2,NA,DO_pctsat,99.9,actual,pelagic,LMP DO
230,1993-10-17,21,NA,DO_mgl,9.5,actual,pelagic,LMP DO
230,2014-08-19,6,NA,DO_mgl,8.5,actual,pelagic,LMP DO
230,1998-09-09,9,NA,temp_C,20,actual,pelagic,LMP DO
230,2000-09-06,15,NA,DO_pctsat,34,actual,pelagic,LMP DO
230,1997-07-22,19,NA,temp_C,9.2,actual,pelagic,LMP DO
230,1997-07-22,18,NA,temp_C,9.2,actual,pelagic,LMP DO
230,1991-06-28,3,NA,DO_mgl,8.6,actual,pelagic,LMP DO
230,1995-06-14,21.5,NA,temp_C,9,actual,pelagic,LMP DO
230,1995-06-14,21,NA,temp_C,9,actual,pelagic,LMP DO
230,1995-06-14,20,NA,temp_C,9,actual,pelagic,LMP DO
230,2006-07-24,10,NA,DO_pctsat,76.5,actual,pelagic,LMP DO
230,2003-09-22,16,NA,DO_mgl,3.7,actual,pelagic,LMP DO
230,2003-09-22,15,NA,DO_mgl,3.8299999999999996,actual,pelagic,LMP DO
230,2000-08-13,19,NA,temp_C,11,actual,pelagic,LMP DO
230,1995-08-09,19,NA,DO_mgl,3.7,actual,pelagic,LMP DO
230,2006-07-24,4,NA,DO_pctsat,104.4,actual,pelagic,LMP DO
230,1995-08-09,16,NA,DO_mgl,4.6,actual,pelagic,LMP DO
230,1993-08-24,17,NA,DO_pctsat,31,actual,pelagic,LMP DO
230,1995-09-05,19,NA,temp_C,9.8,actual,pelagic,LMP DO
230,1995-08-09,14,NA,DO_mgl,6.4,actual,pelagic,LMP DO
230,1995-09-05,0.5,NA,DO_mgl,8,actual,pelagic,LMP DO
230,1993-08-24,12,NA,DO_pctsat,72,actual,pelagic,LMP DO
230,2002-07-29,16,NA,temp_C,13.9,actual,pelagic,LMP DO
230,1995-09-05,14,NA,temp_C,11,actual,pelagic,LMP DO
230,1993-08-24,8,NA,DO_pctsat,95,actual,pelagic,LMP DO
230,1993-08-24,7,NA,DO_pctsat,95,actual,pelagic,LMP DO
230,2017-09-18,11,NA,DO_pctsat,75.9,actual,pelagic,LMP DO
230,2017-09-18,12,NA,DO_pctsat,50.1,actual,pelagic,LMP DO
230,1998-05-27,2,NA,DO_mgl,9.7,actual,pelagic,LMP DO
230,2017-09-18,14,NA,DO_pctsat,35.3,actual,pelagic,LMP DO
230,1990-08-28,3,NA,temp_C,22.7,actual,pelagic,LMP DO
230,1999-09-20,10,NA,DO_pctsat,86,actual,pelagic,LMP DO
230,1990-08-28,1,NA,temp_C,22.9,actual,pelagic,LMP DO
230,2001-07-23,11,NA,DO_pctsat,86.5,actual,pelagic,LMP DO
230,2006-07-24,3,NA,DO_mgl,8.97,actual,pelagic,LMP DO
230,1995-08-09,0.5,NA,DO_mgl,8.6,actual,pelagic,LMP DO
230,1998-07-06,1,NA,DO_mgl,9.2,actual,pelagic,LMP DO
230,2019-09-16,20.791,NA,DO_mgl,2.15,actual,pelagic,LMP DO
230,1992-07-01,8,NA,temp_C,15.3,actual,pelagic,LMP DO
230,2017-09-18,6,NA,DO_mgl,8.92,actual,pelagic,LMP DO
230,2017-09-18,7,NA,DO_mgl,8.82,actual,pelagic,LMP DO
230,2018-06-18,13,NA,DO_pctsat,90.8,actual,pelagic,LMP DO
230,1995-08-09,8,NA,temp_C,21.5,actual,pelagic,LMP DO
230,1992-07-01,4,NA,temp_C,18.7,actual,pelagic,LMP DO
230,1991-07-30,9.5,NA,temp_C,16.1,actual,pelagic,LMP DO
230,2017-09-18,12,NA,DO_mgl,4.94,actual,pelagic,LMP DO
230,2004-09-20,17,NA,DO_pctsat,23.1,actual,pelagic,LMP DO
230,2004-09-20,16,NA,DO_pctsat,28.8,actual,pelagic,LMP DO
230,1993-07-31,6,NA,DO_pctsat,82,actual,pelagic,LMP DO
230,1998-08-18,21.9,NA,DO_pctsat,29,actual,pelagic,LMP DO
230,1992-07-29,7,NA,DO_mgl,8.6,actual,pelagic,LMP DO
230,1998-08-18,19,NA,DO_pctsat,36,actual,pelagic,LMP DO
230,1998-08-18,18,NA,DO_pctsat,41,actual,pelagic,LMP DO
230,1992-07-29,5,NA,DO_mgl,8.7,actual,pelagic,LMP DO
230,2016-05-31,15,NA,DO_mgl,10.139999999999999,actual,pelagic,LMP DO
230,1999-07-01,13,NA,DO_pctsat,93,actual,pelagic,LMP DO
230,1999-07-01,12,NA,DO_pctsat,96,actual,pelagic,LMP DO
230,2008-07-29,15,NA,DO_pctsat,60.4,actual,pelagic,LMP DO
230,2013-07-15,20,NA,DO_mgl,5.76,actual,pelagic,LMP DO
230,1989-07-25,6,NA,DO_mgl,9.3,actual,pelagic,LMP DO
230,1989-07-25,5.5,NA,DO_mgl,9.3,actual,pelagic,LMP DO
230,1998-09-29,8.7,suspect,DO_pctsat,121,actual,pelagic,LMP DO
230,1989-07-25,4.5,NA,DO_mgl,8.8,actual,pelagic,LMP DO
230,1989-07-25,4,NA,DO_mgl,8.8,actual,pelagic,LMP DO
230,1993-09-08,12,NA,DO_pctsat,65,actual,pelagic,LMP DO
230,2011-06-21,6,NA,DO_pctsat,103,actual,pelagic,LMP DO
230,2012-07-23,22,NA,temp_C,10.2,actual,pelagic,LMP DO
230,2019-09-24,15.989,NA,DO_pctsat,23.2,actual,pelagic,LMP DO
230,2011-06-21,8,NA,DO_pctsat,96,actual,pelagic,LMP DO
230,2019-09-24,17.974,NA,DO_pctsat,18.4,actual,pelagic,LMP DO
230,2019-09-24,18.937,NA,DO_pctsat,15.2,actual,pelagic,LMP DO
230,1998-05-27,20,NA,DO_mgl,10.3,actual,pelagic,LMP DO
230,2015-07-20,15,NA,DO_mgl,7.57,actual,pelagic,LMP DO
230,2019-09-30,13.097999999999999,NA,temp_C,12.3,actual,pelagic,LMP DO
230,1998-05-27,16,NA,DO_mgl,10.8,actual,pelagic,LMP DO
230,2015-07-20,13,NA,DO_mgl,8.18,actual,pelagic,LMP DO
230,1998-05-27,14,NA,DO_mgl,10.9,actual,pelagic,LMP DO
230,1993-06-25,13,NA,DO_mgl,8.9,actual,pelagic,LMP DO
230,1999-09-20,1,NA,temp_C,18,actual,pelagic,LMP DO
230,2009-07-13,11,NA,temp_C,15.4,actual,pelagic,LMP DO
230,1989-03-16,4,suspect,DO_pctsat,124,actual,pelagic,LMP DO
230,1993-06-25,11,NA,DO_mgl,9.2,actual,pelagic,LMP DO
230,1993-06-25,8,NA,DO_mgl,9,actual,pelagic,LMP DO
230,2017-08-22,15,NA,DO_pctsat,37.1,actual,pelagic,LMP DO
230,1993-06-25,6,NA,DO_mgl,8.9,actual,pelagic,LMP DO
230,2005-06-27,11,NA,DO_pctsat,87,actual,pelagic,LMP DO
230,2005-06-27,8,NA,DO_pctsat,90,actual,pelagic,LMP DO
230,1997-08-11,12,NA,DO_mgl,8.6,actual,pelagic,LMP DO
230,2005-06-27,6,NA,DO_pctsat,98,actual,pelagic,LMP DO
230,1989-08-30,13,NA,DO_pctsat,58,actual,pelagic,LMP DO
230,1998-05-27,18,NA,temp_C,8.8,actual,pelagic,LMP DO
230,1989-08-30,11.5,NA,DO_pctsat,77,actual,pelagic,LMP DO
230,2008-09-02,5,NA,DO_pctsat,58.6,actual,pelagic,LMP DO
230,2019-09-24,10.175,NA,temp_C,18.2,actual,pelagic,LMP DO
230,1998-09-09,7,NA,DO_pctsat,103,actual,pelagic,LMP DO
230,2019-09-24,12.016,NA,temp_C,13.6,actual,pelagic,LMP DO
230,1991-06-28,12,NA,DO_pctsat,92,actual,pelagic,LMP DO
