date,station,parameter,value,datasource,flag
1991-07-02,40,secchidepth_m,7.5,LMP bio,NA
1991-07-02,90,secchidepth_m,6.5,LMP bio,NA
1991-07-02,230,secchidepth_m,8.8,LMP bio,NA
1991-06-28,10,secchidepth_m,7.6,LMP bio,NA
1991-06-28,30,secchidepth_m,7.6,LMP bio,NA
1991-06-28,60,secchidepth_m,6.7,LMP bio,NA
1991-06-28,110,secchidepth_m,7.5,LMP bio,NA
1991-06-28,200,secchidepth_m,9.2,LMP bio,NA
1991-06-28,230,secchidepth_m,8.2,LMP bio,NA
1991-06-26,40,secchidepth_m,7.3,LMP bio,NA
1991-06-23,230,secchidepth_m,8,LMP bio,NA
1991-06-20,40,secchidepth_m,7.9,LMP bio,NA
1991-06-14,40,secchidepth_m,8.7,LMP bio,NA
1991-06-12,90,secchidepth_m,7.5,LMP bio,NA
1991-06-12,230,secchidepth_m,7.5,LMP bio,NA
1991-06-06,40,secchidepth_m,7.5,LMP bio,NA
1991-06-03,230,secchidepth_m,7.5,LMP bio,NA
1991-05-28,30,secchidepth_m,8,LMP bio,NA
1991-05-28,40,secchidepth_m,8.3,LMP bio,NA
1991-05-28,60,secchidepth_m,8.8,LMP bio,NA
1991-05-28,110,secchidepth_m,7.5,LMP bio,NA
1991-05-28,200,secchidepth_m,8.6,LMP bio,NA
1991-05-28,230,secchidepth_m,8.5,LMP bio,NA
1991-05-26,60,secchidepth_m,6.7,LMP bio,NA
1991-05-22,40,secchidepth_m,7,LMP bio,NA
1991-05-22,90,secchidepth_m,6.5,LMP bio,NA
1991-05-22,230,secchidepth_m,7.8,LMP bio,NA
1991-05-16,230,secchidepth_m,7.2,LMP bio,NA
1991-05-15,40,secchidepth_m,8,LMP bio,NA
1990-10-14,90,secchidepth_m,6,LMP bio,NA
1990-10-14,230,secchidepth_m,6.6,LMP bio,NA
1990-10-05,40,secchidepth_m,6.5,LMP bio,NA
1990-09-28,40,secchidepth_m,6.8,LMP bio,NA
1990-09-28,60,secchidepth_m,6,LMP bio,NA
1990-09-25,90,secchidepth_m,7.2,LMP bio,NA
1990-09-25,230,secchidepth_m,7.5,LMP bio,NA
1990-09-23,40,secchidepth_m,8.3,LMP bio,NA
1990-09-23,60,secchidepth_m,5.5,LMP bio,NA
1990-09-19,40,secchidepth_m,8.5,LMP bio,NA
1990-09-16,20,secchidepth_m,2.3,LMP bio,NA
1990-09-11,90,secchidepth_m,7.5,LMP bio,NA
1990-09-11,230,secchidepth_m,7.5,LMP bio,NA
1990-09-10,40,secchidepth_m,6,LMP bio,NA
1990-09-09,20,secchidepth_m,4.5,LMP bio,NA
1990-09-09,60,secchidepth_m,6.7,LMP bio,NA
1990-09-03,230,secchidepth_m,6.3,LMP bio,NA
1990-09-02,20,secchidepth_m,4.5,LMP bio,NA
1990-09-02,90,secchidepth_m,6,LMP bio,NA
1990-09-01,60,secchidepth_m,6,LMP bio,NA
1990-08-30,40,secchidepth_m,6.7,LMP bio,NA
1990-08-28,30,secchidepth_m,7.3,LMP bio,NA
1990-08-28,90,secchidepth_m,6,LMP bio,NA
1990-08-28,110,secchidepth_m,6.6,LMP bio,NA
1990-08-28,200,secchidepth_m,7.5,LMP bio,NA
1990-08-28,230,secchidepth_m,5.5,LMP bio,NA
1990-08-23,40,secchidepth_m,6.6,LMP bio,NA
1990-08-22,90,secchidepth_m,7.5,LMP bio,NA
1990-08-22,230,secchidepth_m,7.5,LMP bio,NA
1990-08-19,20,secchidepth_m,4.3,LMP bio,NA
1990-08-19,60,secchidepth_m,6,LMP bio,NA
1990-08-18,40,secchidepth_m,7,LMP bio,NA
1990-08-12,20,secchidepth_m,3.8,LMP bio,NA
1990-08-11,40,secchidepth_m,7.5,LMP bio,NA
1990-08-05,20,secchidepth_m,5,LMP bio,NA
1990-08-05,60,secchidepth_m,8,LMP bio,NA
1990-08-05,90,secchidepth_m,6.8,LMP bio,NA
1990-08-05,230,secchidepth_m,7.8,LMP bio,NA
1990-08-02,40,secchidepth_m,7.3,LMP bio,NA
1990-07-29,20,secchidepth_m,4.5,LMP bio,NA
1990-07-27,60,secchidepth_m,7,LMP bio,NA
1990-07-26,40,secchidepth_m,7.2,LMP bio,NA
1990-07-24,90,secchidepth_m,5,LMP bio,NA
1990-07-24,230,secchidepth_m,6,LMP bio,NA
1990-07-22,20,secchidepth_m,5.5,LMP bio,NA
1990-07-22,60,secchidepth_m,7.1,LMP bio,NA
1990-07-19,40,secchidepth_m,8.6,LMP bio,NA
1990-07-18,90,secchidepth_m,7.7,LMP bio,NA
1990-07-18,230,secchidepth_m,7.3,LMP bio,NA
1990-07-16,60,secchidepth_m,7,LMP bio,NA
1990-07-15,20,secchidepth_m,5.5,LMP bio,NA
1990-07-11,40,secchidepth_m,7,LMP bio,NA
1990-07-08,20,secchidepth_m,5.5,LMP bio,NA
1990-07-06,40,secchidepth_m,6.7,LMP bio,NA
1990-07-03,60,secchidepth_m,6.5,LMP bio,NA
1990-07-01,20,secchidepth_m,5.5,LMP bio,NA
1990-06-29,40,secchidepth_m,7.2,LMP bio,NA
1990-06-22,40,secchidepth_m,6.8,LMP bio,NA
1990-06-21,30,secchidepth_m,7.2,LMP bio,NA
1990-06-21,90,secchidepth_m,6.2,LMP bio,NA
1990-06-21,100,secchidepth_m,4.7,LMP bio,NA
1990-06-21,110,secchidepth_m,7.3,LMP bio,NA
1990-06-21,200,secchidepth_m,8,LMP bio,NA
1990-06-21,230,secchidepth_m,7,LMP bio,NA
1990-06-17,20,secchidepth_m,5.5,LMP bio,NA
1990-06-15,40,secchidepth_m,7.1,LMP bio,NA
1990-06-10,20,secchidepth_m,2.8,LMP bio,NA
1990-06-08,40,secchidepth_m,7.1,LMP bio,NA
1990-06-01,40,secchidepth_m,7.5,LMP bio,NA
1990-05-26,90,secchidepth_m,6.7,LMP bio,NA
1990-05-26,230,secchidepth_m,7.2,LMP bio,NA
1989-10-21,90,secchidepth_m,5,LMP bio,NA
1989-10-21,230,secchidepth_m,7,LMP bio,NA
1989-10-10,60,secchidepth_m,6,LMP bio,NA
1989-10-10,90,secchidepth_m,7.5,LMP bio,NA
1989-10-10,230,secchidepth_m,7.5,LMP bio,NA
1989-10-05,40,secchidepth_m,8.1,LMP bio,NA
1989-10-03,60,secchidepth_m,7.3,LMP bio,NA
1989-09-28,40,secchidepth_m,7.8,LMP bio,NA
1989-09-21,60,secchidepth_m,7.5,LMP bio,NA
1989-09-15,40,secchidepth_m,8,LMP bio,NA
1989-09-11,60,secchidepth_m,7.7,LMP bio,NA
1989-09-10,20,secchidepth_m,4.5,LMP bio,NA
1989-09-08,40,secchidepth_m,7.5,LMP bio,NA
1989-09-06,60,secchidepth_m,6.8,LMP bio,NA
1989-09-05,90,secchidepth_m,8,LMP bio,NA
1989-09-05,230,secchidepth_m,7.5,LMP bio,NA
1989-09-01,40,secchidepth_m,7.4,LMP bio,NA
1989-08-30,30,secchidepth_m,9,LMP bio,NA
1989-08-30,40,secchidepth_m,8.5,LMP bio,NA
1989-08-28,60,secchidepth_m,7.5,LMP bio,NA
1989-08-27,90,secchidepth_m,6,LMP bio,NA
1989-08-27,230,secchidepth_m,8,LMP bio,NA
1989-08-24,40,secchidepth_m,7.2,LMP bio,NA
1989-08-23,60,secchidepth_m,7.5,LMP bio,NA
1989-08-17,40,secchidepth_m,7.2,LMP bio,NA
1989-08-14,60,secchidepth_m,6.8,LMP bio,NA
1989-08-13,90,secchidepth_m,8.5,LMP bio,NA
1989-08-13,230,secchidepth_m,7,LMP bio,NA
1989-08-10,40,secchidepth_m,6.1,LMP bio,NA
1989-08-10,60,secchidepth_m,7,LMP bio,NA
1989-08-06,20,secchidepth_m,5.5,LMP bio,NA
1989-08-06,90,secchidepth_m,7,LMP bio,NA
1989-08-06,230,secchidepth_m,6.5,LMP bio,NA
1989-08-03,40,secchidepth_m,8,LMP bio,NA
1989-08-02,60,secchidepth_m,7.5,LMP bio,NA
1989-07-30,90,secchidepth_m,7.5,LMP bio,NA
1989-07-30,230,secchidepth_m,9,LMP bio,NA
1989-07-27,40,secchidepth_m,7.5,LMP bio,NA
1989-07-25,20,secchidepth_m,6.8,LMP bio,NA
1989-07-25,40,secchidepth_m,8.3,LMP bio,NA
1989-07-23,20,secchidepth_m,5,LMP bio,NA
1989-07-23,90,secchidepth_m,7,LMP bio,NA
1989-07-23,230,secchidepth_m,7.5,LMP bio,NA
1989-07-20,40,secchidepth_m,6.6,LMP bio,NA
1989-07-18,60,secchidepth_m,6.5,LMP bio,NA
1989-07-16,20,secchidepth_m,4,LMP bio,NA
1989-07-14,90,secchidepth_m,5.5,LMP bio,NA
1989-07-14,230,secchidepth_m,5.5,LMP bio,NA
1989-07-12,60,secchidepth_m,5.5,LMP bio,NA
1989-07-09,20,secchidepth_m,4.5,LMP bio,NA
1989-07-08,90,secchidepth_m,6.3,LMP bio,NA
1989-07-08,230,secchidepth_m,4,LMP bio,NA
1989-07-04,60,secchidepth_m,5.5,LMP bio,NA
1989-06-26,60,secchidepth_m,5.5,LMP bio,NA
1989-06-23,90,secchidepth_m,7.7,LMP bio,NA
1989-06-23,230,secchidepth_m,7,LMP bio,NA
1989-06-19,60,secchidepth_m,7,LMP bio,NA
1989-05-12,60,secchidepth_m,7.2,LMP bio,NA
1988-09-07,30,secchidepth_m,8.5,LMP bio,NA
1988-09-07,40,secchidepth_m,7,LMP bio,NA
1988-09-07,110,secchidepth_m,5.5,LMP bio,NA
1988-09-07,200,secchidepth_m,8.3,LMP bio,NA
1988-09-07,230,secchidepth_m,8,LMP bio,NA
1988-08-11,40,secchidepth_m,9,LMP bio,NA
1988-08-11,200,secchidepth_m,8.3,LMP bio,NA
1988-08-11,230,secchidepth_m,7.2,LMP bio,NA
1988-07-14,200,secchidepth_m,8.5,LMP bio,NA
1988-07-14,230,secchidepth_m,7.8,LMP bio,NA
1988-06-09,20,secchidepth_m,5.5,LMP bio,NA
1988-06-09,30,secchidepth_m,7.3,LMP bio,NA
1988-06-09,200,secchidepth_m,8.4,LMP bio,NA
1988-06-09,230,secchidepth_m,7.8,LMP bio,NA
1987-08-11,200,secchidepth_m,9.9,LMP bio,NA
1987-08-11,230,secchidepth_m,8.7,LMP bio,NA
1987-07-01,200,secchidepth_m,7.2,LMP bio,NA
1986-09-02,200,secchidepth_m,10.9,LMP bio,NA
1986-09-02,230,secchidepth_m,9.8,LMP bio,NA
1986-08-03,200,secchidepth_m,8,LMP bio,NA
1986-08-03,230,secchidepth_m,9.2,LMP bio,NA
1986-07-03,230,secchidepth_m,6.2,LMP bio,NA
2018-09-17,230,secchidepth_m,9.89,LMP bio,NA
2018-09-17,220,secchidepth_m,9.4,LMP bio,NA
2018-09-17,210,secchidepth_m,10.2,LMP bio,NA
2018-09-17,200,secchidepth_m,10.27,LMP bio,NA
2018-09-17,70,secchidepth_m,6.85,LMP bio,NA
2018-09-17,60,secchidepth_m,7.95,LMP bio,NA
2018-09-17,100.1,secchidepth_m,7.37,LMP bio,NA
2018-09-12,110,secchidepth_m,7.15,LMP bio,NA
2018-09-09,90,secchidepth_m,7.3,LMP bio,NA
2018-09-09,80,secchidepth_m,2,LMP bio,NA
2018-09-09,70,secchidepth_m,7,LMP bio,NA
2018-09-09,30,secchidepth_m,8.75,LMP bio,NA
2018-09-09,20,secchidepth_m,4.3,LMP bio,NA
2018-09-09,10,secchidepth_m,9.75,LMP bio,NA
2018-08-13,230,secchidepth_m,8.33,LMP bio,NA
2018-08-13,220,secchidepth_m,8.9,LMP bio,NA
2018-08-13,210,secchidepth_m,8.93,LMP bio,NA
2018-08-13,200,secchidepth_m,9.2,LMP bio,NA
2018-08-13,90,secchidepth_m,7.3,LMP bio,NA
2018-08-13,80,secchidepth_m,2,LMP bio,NA
2018-08-13,60,secchidepth_m,4.7,LMP bio,NA
2018-08-13,30,secchidepth_m,9.15,LMP bio,NA
2018-08-13,110,secchidepth_m,6.25,LMP bio,NA
2018-08-13,100.1,secchidepth_m,7.7,LMP bio,NA
2018-08-13,10,secchidepth_m,8.25,LMP bio,NA
2018-08-12,70,secchidepth_m,7,LMP bio,NA
2018-08-12,20,secchidepth_m,4.3,LMP bio,NA
2018-07-24,230,secchidepth_m,8.2,LMP bio,NA
2018-07-24,220,secchidepth_m,9.1,LMP bio,NA
2018-07-24,210,secchidepth_m,9.55,LMP bio,NA
2018-07-24,200,secchidepth_m,9.155,LMP bio,NA
2018-07-24,60,secchidepth_m,7.9,LMP bio,NA
2018-07-24,100.1,secchidepth_m,8.47,LMP bio,NA
2018-07-19,10,secchidepth_m,8.5,LMP bio,NA
2018-07-17,110,secchidepth_m,6.75,LMP bio,NA
2018-07-16,90,secchidepth_m,7.3,LMP bio,NA
2018-07-16,80,secchidepth_m,2,LMP bio,NA
2018-07-16,30,secchidepth_m,8,LMP bio,NA
2018-07-15,70,secchidepth_m,7,LMP bio,NA
2018-07-15,20,secchidepth_m,4.3,LMP bio,NA
2018-06-18,60,secchidepth_m,7,LMP bio,NA
2018-06-11,90,secchidepth_m,7.3,LMP bio,NA
2018-06-11,80,secchidepth_m,2,LMP bio,NA
2018-06-11,20,secchidepth_m,4.3,LMP bio,NA
2018-06-11,10,secchidepth_m,8,LMP bio,NA
2018-06-10,70,secchidepth_m,7,LMP bio,NA
2018-06-10,30,secchidepth_m,7.5,LMP bio,NA
2018-06-10,110,secchidepth_m,6.5,LMP bio,NA
2019-09-18,70,secchidepth_m,6.78,LMP bio,NA
2019-09-18,110,secchidepth_m,6.5,LMP bio,NA
2019-09-16,90,secchidepth_m,7.3,LMP bio,NA
2019-09-16,80,secchidepth_m,2,LMP bio,NA
2019-09-16,30,secchidepth_m,7.5,LMP bio,NA
2019-09-15,20,secchidepth_m,4.3,LMP bio,NA
2019-09-15,10,secchidepth_m,7.75,LMP bio,NA
2019-08-19,230,secchidepth_m,8.4,LMP bio,NA
2019-08-19,220,secchidepth_m,8.925,LMP bio,NA
2019-08-19,210,secchidepth_m,9.07,LMP bio,NA
2019-08-19,200,secchidepth_m,8.5,LMP bio,NA
2019-08-19,60,secchidepth_m,4.7,LMP bio,NA
2019-08-14,100.1,secchidepth_m,5.7,LMP bio,NA
2019-08-13,110,secchidepth_m,6.375,LMP bio,NA
2019-08-12,90,secchidepth_m,6.75,LMP bio,NA
2019-08-12,80,secchidepth_m,2,LMP bio,NA
2019-08-12,70,secchidepth_m,8.7,LMP bio,NA
2019-08-12,30,secchidepth_m,8,LMP bio,NA
2019-08-12,20,secchidepth_m,4.3,LMP bio,NA
2019-08-12,10,secchidepth_m,7.75,LMP bio,NA
2019-07-29,230,secchidepth_m,8.65,LMP bio,NA
2019-07-29,220,secchidepth_m,8.75,LMP bio,NA
2019-07-29,210,secchidepth_m,9.05,LMP bio,NA
2019-07-29,200,secchidepth_m,9.52,LMP bio,NA
2019-07-29,60,secchidepth_m,5.275,LMP bio,NA
2019-07-16,90,secchidepth_m,7.3,LMP bio,NA
2019-07-16,80,secchidepth_m,2,LMP bio,NA
2019-07-16,20,secchidepth_m,4.3,LMP bio,NA
2019-07-16,110,secchidepth_m,6.4,LMP bio,NA
2019-07-15,30,secchidepth_m,7.25,LMP bio,NA
2019-07-15,10,secchidepth_m,7.75,LMP bio,NA
2019-07-02,70,secchidepth_m,5.6,LMP bio,NA
2019-06-17,70,secchidepth_m,7.625,LMP bio,NA
2019-06-17,60,secchidepth_m,4.7,LMP bio,NA
2019-06-12,10,secchidepth_m,7,LMP bio,NA
2019-06-10,90,secchidepth_m,5.75,LMP bio,NA
2019-06-10,80,secchidepth_m,2,LMP bio,NA
2019-06-10,110,secchidepth_m,5.2,LMP bio,NA
2019-06-09,20,secchidepth_m,4.3,LMP bio,NA
