"date","depth.m","variable","value"
2009-09-01,21,"DOsat_perc",48.7
2009-09-01,22,"DO_mgL",5
2009-09-01,22,"DOsat_perc",44.7
2009-09-01,23,"DOsat_perc",42.9
2009-09-01,23,"DO_mgL",4.81
2009-09-01,24,"DO_mgL",4.89
2009-09-01,24,"DOsat_perc",43.6
2009-09-01,25,"DO_mgL",4.9
2009-09-01,25,"DOsat_perc",43.6
2009-09-01,26,"DO_mgL",4.65
2009-09-01,26,"DOsat_perc",41.3
2009-09-01,27,"DO_mgL",4.55
2009-09-01,27,"DOsat_perc",40.3
2009-09-01,28,"DO_mgL",4.33
2009-09-01,28,"DOsat_perc",38.3
2009-09-01,29,"DO_mgL",4.15
2009-09-01,29,"DOsat_perc",36.6
2009-09-01,30,"DOsat_perc",94.8
2009-09-01,30,"DO_mgL",8.49
2009-09-01,NA,"SD_m",8
2009-09-02,1,"DO_mgL",8.8605
2009-09-03,1,"DO_mgL",8.8497
2009-09-04,1,"DO_mgL",8.7874
2009-09-05,1,"DO_mgL",8.7964
2009-09-06,1,"DO_mgL",8.8368
2009-09-07,1,"DO_mgL",8.9102
2009-09-08,1,"DO_mgL",8.9139
2009-09-09,1,"DO_mgL",8.9197
2009-09-10,1,"DO_mgL",8.9712
2009-09-11,1,"DO_mgL",9.0485
2009-09-12,1,"DO_mgL",9.1206
2009-09-13,1,"DO_mgL",9.1093
2009-09-14,1,"DO_mgL",9.1314
2009-09-15,1,"DO_mgL",9.158
2009-09-16,1,"DO_mgL",9.1704
2009-09-17,1,"DO_mgL",9.2348
2009-09-18,1,"DO_mgL",9.3001
2009-09-19,1,"DO_mgL",9.4416
2009-09-20,1,"DO_mgL",9.4845
2009-09-21,1,"DO_mgL",9.4777
2009-09-22,1,"DO_mgL",9.4471
2009-09-23,1,"DO_mgL",9.4562
2009-09-24,1,"DO_mgL",9.4085
2009-09-25,1,"DO_mgL",9.4957
2009-09-26,1,"DO_mgL",9.5155
2009-09-27,1,"DO_mgL",9.6088
2009-09-28,1,"DO_mgL",9.6183
2009-09-29,1,"DO_mgL",9.6253
2009-09-30,1,"DO_mgL",9.6764
2009-10-01,1,"DO_mgL",9.7904
2009-10-02,1,"DO_mgL",9.8567
2009-10-03,1,"DO_mgL",9.9136
2009-10-04,1,"DO_mgL",9.9197
2009-10-05,0.1,"chla_ugL",1.99
2009-10-05,0.5,"DOsat_perc",94.1
2009-10-05,0.5,"DO_mgL",9.04
2009-10-05,1,"DOsat_perc",93.6
2009-10-05,1,"DO_mgL",9.989
2009-10-05,2,"DOsat_perc",93.1
2009-10-05,2,"DO_mgL",8.9
2009-10-05,3,"DOsat_perc",92.8
2009-10-05,3,"DO_mgL",8.85
2009-10-05,4,"DOsat_perc",92.5
2009-10-05,4,"DO_mgL",8.81
2009-10-05,5,"DOsat_perc",92.2
2009-10-05,5,"DO_mgL",8.79
2009-10-05,5.5,"TURBIDITY",0.8
2009-10-05,5.5,"ALK",4
2009-10-05,5.5,"COND",96
2009-10-05,5.5,"TP_mgL",0.005
2009-10-05,5.5,"pH",6.8
2009-10-05,6,"DO_mgL",8.77
2009-10-05,6,"DOsat_perc",92
2009-10-05,7,"DO_mgL",8.75
2009-10-05,7,"DOsat_perc",91.8
2009-10-05,8,"DO_mgL",8.74
2009-10-05,8,"DOsat_perc",91.7
2009-10-05,9,"DO_mgL",8.72
2009-10-05,9,"DOsat_perc",91.4
2009-10-05,10,"DO_mgL",8.68
2009-10-05,10,"DOsat_perc",91.1
2009-10-05,11,"DOsat_perc",90.9
2009-10-05,11,"DO_mgL",8.66
2009-10-05,12,"DO_mgL",5.16
2009-10-05,12,"DOsat_perc",52.3
2009-10-05,13,"TURBIDITY",0.68
2009-10-05,13,"DOsat_perc",45.4
2009-10-05,13,"TP_mgL",0.005
2009-10-05,13,"DO_mgL",4.62
2009-10-05,13,"COND",96.1
2009-10-05,13,"pH",6.05
2009-10-05,14,"DOsat_perc",42.4
2009-10-05,14,"DO_mgL",4.4
2009-10-05,15,"DOsat_perc",40.3
2009-10-05,15,"DO_mgL",4.24
2009-10-05,16,"DOsat_perc",38.9
2009-10-05,16,"DO_mgL",4.12
2009-10-05,17,"DOsat_perc",37.5
2009-10-05,17,"DO_mgL",4.02
2009-10-05,18,"DOsat_perc",36
2009-10-05,18,"DO_mgL",3.88
2009-10-05,19,"DOsat_perc",35.9
2009-10-05,19,"DO_mgL",3.89
2009-10-05,20,"DOsat_perc",34.4
2009-10-05,20,"DO_mgL",3.74
2009-10-05,21,"DOsat_perc",31.6
2009-10-05,21,"DO_mgL",3.46
2009-10-05,22,"DOsat_perc",31.2
2009-10-05,22,"DO_mgL",3.42
2009-10-05,22,"TURBIDITY",0.49
2009-10-05,22,"pH",5.95
2009-10-05,22,"TP_mgL",0.005
2009-10-05,22,"COND",96.1
2009-10-05,23,"DOsat_perc",30.5
2009-10-05,23,"DO_mgL",3.36
2009-10-05,24,"DOsat_perc",27.8
2009-10-05,24,"DO_mgL",3.07
2009-10-05,25,"DOsat_perc",23.9
2009-10-05,25,"DO_mgL",2.65
2009-10-05,26,"DOsat_perc",24.1
2009-10-05,26,"DO_mgL",2.68
2009-10-05,27,"DOsat_perc",22.4
2009-10-05,27,"DO_mgL",2.49
2009-10-05,28,"DOsat_perc",19.6
2009-10-05,28,"DO_mgL",2.18
2009-10-05,29,"DOsat_perc",17.4
2009-10-05,29,"DO_mgL",1.94
2009-10-05,30,"DOsat_perc",14.2
2009-10-05,30,"DO_mgL",1.58
2009-10-05,NA,"SD_m",9.17
2009-10-06,1,"DO_mgL",9.9911
2009-10-07,1,"DO_mgL",10.037
2009-10-08,1,"DO_mgL",10.172
2009-10-09,1,"DO_mgL",10.157
2009-10-10,1,"DO_mgL",10.217
2009-10-11,1,"DO_mgL",10.323
2009-10-12,1,"DO_mgL",10.38
2009-10-13,1,"DO_mgL",10.41
2009-10-14,1,"DO_mgL",10.585
2009-10-15,1,"DO_mgL",10.58
2010-05-20,1,"DO_mgL",10.766
2010-05-21,1,"DO_mgL",10.428
2010-05-22,1,"DO_mgL",10.286
2010-05-23,1,"DO_mgL",9.9957
2010-05-24,1,"DO_mgL",9.7048
2010-05-25,1,"DO_mgL",9.3418
2010-05-26,1,"DO_mgL",9.38
2010-05-27,1,"DO_mgL",9.2687
2010-05-28,1,"DO_mgL",9.1678
2010-05-29,1,"DO_mgL",9.1172
2010-05-30,1,"DO_mgL",9.2202
2010-05-31,1,"DO_mgL",9.3068
2010-06-01,1,"DO_mgL",9.2672
2010-06-02,0.1,"chla_ugL",1.45
2010-06-02,0.5,"DOsat_perc",83
2010-06-02,0.5,"DO_mgL",7.3
2010-06-02,1,"DOsat_perc",82
2010-06-02,1,"DO_mgL",9.1648
2010-06-02,2,"pH",6.87
2010-06-02,2,"DOsat_perc",84
2010-06-02,2,"TURBIDITY",0.66
2010-06-02,2,"DO_mgL",7.7
2010-06-02,2,"ALK",4.3
2010-06-02,2,"TP_mgL",0.005
2010-06-02,2,"COND",90.4
2010-06-02,3,"DO_mgL",7.9
2010-06-02,3,"DOsat_perc",85
2010-06-02,4,"DO_mgL",8.3
2010-06-02,4,"DOsat_perc",89
2010-06-02,5,"DO_mgL",8.7
2010-06-02,5,"DOsat_perc",89
2010-06-02,6,"DO_mgL",9.1
2010-06-02,6,"DOsat_perc",92
2010-06-02,7,"DO_mgL",9.3
2010-06-02,7,"pH",6.93
2010-06-02,7,"TP_mgL",0.005
2010-06-02,7,"TURBIDITY",0.63
2010-06-02,7,"COND",90.4
2010-06-02,7,"DOsat_perc",90
2010-06-02,8,"DO_mgL",9.7
2010-06-02,8,"DOsat_perc",91
2010-06-02,9,"DOsat_perc",94
2010-06-02,9,"DO_mgL",10.1
2010-06-02,10,"DO_mgL",10.3
2010-06-02,10,"DOsat_perc",93
2010-06-02,11,"DO_mgL",10.4
2010-06-02,11,"DOsat_perc",93
2010-06-02,12,"DO_mgL",10.2
2010-06-02,12,"DOsat_perc",92
2010-06-02,13,"DO_mgL",10.1
2010-06-02,13,"DOsat_perc",89
2010-06-02,14,"DO_mgL",10.1
2010-06-02,14,"DOsat_perc",89
2010-06-02,15,"DOsat_perc",90
2010-06-02,15,"DO_mgL",10.2
2010-06-02,16,"DO_mgL",10.1
2010-06-02,16,"DOsat_perc",89
2010-06-02,17,"DO_mgL",10.1
2010-06-02,17,"DOsat_perc",87
2010-06-02,18,"DO_mgL",10.1
2010-06-02,18,"DOsat_perc",87
2010-06-02,18.5,"TURBIDITY",1.36
2010-06-02,18.5,"pH",6.77
2010-06-02,18.5,"COND",90.9
2010-06-02,18.5,"TP_mgL",0.005
2010-06-02,19,"DOsat_perc",87
2010-06-02,19,"DO_mgL",10
2010-06-02,20,"DOsat_perc",84
2010-06-02,20,"DO_mgL",9.9
2010-06-02,21,"DOsat_perc",84
2010-06-02,21,"DO_mgL",9.9
2010-06-02,22,"DO_mgL",10.1
2010-06-02,22,"DOsat_perc",87
2010-06-02,23,"DO_mgL",10
2010-06-02,23,"DOsat_perc",87
2010-06-02,24,"DOsat_perc",83
2010-06-02,24,"DO_mgL",9.8
2010-06-02,25,"DO_mgL",9.8
2010-06-02,25,"DOsat_perc",75
2010-06-02,26,"DOsat_perc",84
2010-06-02,26,"DO_mgL",9.9
2010-06-02,27,"DOsat_perc",83
2010-06-02,27,"DO_mgL",9.8
2010-06-02,28,"DO_mgL",9.5
2010-06-02,28,"DOsat_perc",81
2010-06-02,NA,"SD_m",6.97
2010-06-03,1,"DO_mgL",9.0676
2010-06-04,1,"DO_mgL",8.9227
2010-06-05,1,"DO_mgL",8.8473
2010-06-06,1,"DO_mgL",8.9819
2010-06-07,1,"DO_mgL",9.2117
2010-06-08,1,"DO_mgL",9.3513
2010-06-09,1,"DO_mgL",9.4021
2010-06-10,1,"DO_mgL",9.502
2010-06-11,1,"DO_mgL",9.486
2010-06-12,1,"DO_mgL",9.4851
2010-06-13,1,"DO_mgL",9.52
2010-06-14,1,"DO_mgL",9.4879
2010-06-15,1,"DO_mgL",9.4402
2010-06-16,1,"DO_mgL",9.4408
2010-06-17,1,"DO_mgL",9.4727
2010-06-18,1,"DO_mgL",9.3646
2010-06-19,1,"DO_mgL",9.2644
2010-06-20,1,"DO_mgL",9.1459
2010-06-21,1,"DO_mgL",8.9782
2010-06-22,1,"DO_mgL",8.9271
2010-06-23,1,"DO_mgL",8.8664
2010-06-24,1,"DO_mgL",8.8066
2010-06-25,1,"DO_mgL",8.7739
2010-06-26,1,"DO_mgL",8.7677
2010-06-27,1,"DO_mgL",8.7334
2010-06-28,1,"DO_mgL",8.6869
2010-06-29,1,"DO_mgL",8.6713
2010-06-30,1,"DO_mgL",8.7407
2010-07-01,1,"DO_mgL",8.8524
2010-07-02,1,"DO_mgL",8.9338
2010-07-03,1,"DO_mgL",8.8722
2010-07-04,1,"DO_mgL",8.8234
2010-07-05,1,"DO_mgL",8.6319
2010-07-06,1,"DO_mgL",8.4663
2010-07-07,1,"DO_mgL",8.3028
2010-07-08,1,"DO_mgL",8.1917
2010-07-09,1,"DO_mgL",8.2236
2010-07-10,1,"DO_mgL",8.2302
2010-07-11,1,"DO_mgL",8.1735
2010-07-12,0.1,"chla_ugL",1.42
2010-07-12,0.5,"DO_mgL",7.71
2010-07-12,0.5,"DOsat_perc",99.2
2010-07-12,1,"DOsat_perc",99.4
2010-07-12,1,"DO_mgL",8.133
2010-07-12,2,"DO_mgL",7.74
2010-07-12,2,"DOsat_perc",98.9
2010-07-12,2.5,"TURBIDITY",0.35
2010-07-12,2.5,"pH",6.72
2010-07-12,2.5,"ALK",4.6
2010-07-12,2.5,"TP_mgL",0.005
2010-07-12,2.5,"COND",93.5
2010-07-12,3,"DOsat_perc",99.2
2010-07-12,3,"DO_mgL",7.81
2010-07-12,4,"DO_mgL",7.84
2010-07-12,4,"DOsat_perc",99.3
2010-07-12,5,"DO_mgL",8.16
2010-07-12,5,"DOsat_perc",102.1
2010-07-12,6,"DOsat_perc",98.8
2010-07-12,6,"DO_mgL",8.34
2010-07-12,7,"DOsat_perc",100
2010-07-12,7,"DO_mgL",8.76
2010-07-12,8,"DO_mgL",9.03
2010-07-12,8,"DOsat_perc",98.1
2010-07-12,8.5,"TURBIDITY",0.6
2010-07-12,8.5,"TP_mgL",0.005
2010-07-12,8.5,"COND",92.6
2010-07-12,8.5,"pH",6.64
2010-07-12,9,"DOsat_perc",95.3
2010-07-12,9,"DO_mgL",9.16
2010-07-12,10,"DOsat_perc",91.8
2010-07-12,10,"DO_mgL",9.09
2010-07-12,11,"DOsat_perc",83.6
2010-07-12,11,"DO_mgL",8.52
2010-07-12,12,"DOsat_perc",79.2
2010-07-12,12,"DO_mgL",8.21
2010-07-12,13,"DOsat_perc",76.8
2010-07-12,13,"DO_mgL",8.07
2010-07-12,14,"DO_mgL",7.92
2010-07-12,14,"DOsat_perc",74.9
2010-07-12,15,"DO_mgL",7.75
2010-07-12,15,"DOsat_perc",73
2010-07-12,16,"DOsat_perc",71.3
2010-07-12,16,"DO_mgL",7.6
2010-07-12,17,"DO_mgL",7.41
2010-07-12,17,"DOsat_perc",69.2
2010-07-12,18,"DO_mgL",7.23
2010-07-12,18,"DOsat_perc",67.4
2010-07-12,19,"DO_mgL",7.51
2010-07-12,19,"DOsat_perc",69.8
2010-07-12,20,"DO_mgL",7.28
2010-07-12,20,"DOsat_perc",67.5
2010-07-12,20.5,"TP_mgL",0.005
2010-07-12,20.5,"TURBIDITY",0.47
2010-07-12,20.5,"COND",93.6
2010-07-12,20.5,"pH",6.32
2010-07-12,21,"DO_mgL",7.22
2010-07-12,21,"DOsat_perc",66.9
2010-07-12,22,"DO_mgL",6.76
2010-07-12,22,"DOsat_perc",62.5
2010-07-12,23,"DO_mgL",6.73
2010-07-12,23,"DOsat_perc",62.1
2010-07-12,24,"DO_mgL",6.66
2010-07-12,24,"DOsat_perc",61.4
2010-07-12,25,"DOsat_perc",59.9
2010-07-12,25,"DO_mgL",6.51
2010-07-12,26,"DOsat_perc",58.8
2010-07-12,26,"DO_mgL",6.4
2010-07-12,27,"DOsat_perc",55.6
2010-07-12,27,"DO_mgL",6.07
2010-07-12,28,"DOsat_perc",51.5
2010-07-12,28,"DO_mgL",5.63
2010-07-12,29,"DOsat_perc",43.6
2010-07-12,29,"DO_mgL",4.78
2010-07-12,NA,"SD_m",8.32
2010-07-13,1,"DO_mgL",8.1747
2010-07-14,1,"DO_mgL",8.1762
2010-07-15,1,"DO_mgL",8.1531
2010-07-16,1,"DO_mgL",8.111
2010-07-17,1,"DO_mgL",8.1225
2010-07-18,1,"DO_mgL",8.1389
2010-07-19,1,"DO_mgL",8.1896
2010-07-20,1,"DO_mgL",8.1996
2010-07-21,1,"DO_mgL",8.19
2010-07-22,1,"DO_mgL",8.2551
2010-07-23,1,"DO_mgL",8.3446
2010-07-24,1,"DO_mgL",8.3061
2010-07-25,1,"DO_mgL",8.301
2010-07-26,1,"DO_mgL",8.4385
2010-07-27,1,"DO_mgL",8.4907
2010-07-28,1,"DO_mgL",8.4583
2010-07-29,1,"DO_mgL",8.4519
2010-07-30,1,"DO_mgL",8.4827
2010-07-31,1,"DO_mgL",8.5005
2010-08-01,1,"DO_mgL",8.4864
2010-08-02,1,"DO_mgL",8.4799
2010-08-03,1,"DO_mgL",8.4956
2010-08-04,1,"DO_mgL",8.4363
2010-08-05,1,"DO_mgL",8.4005
2010-08-06,1,"DO_mgL",8.4411
2010-08-07,1,"DO_mgL",8.4972
2010-08-08,1,"DO_mgL",8.5144
2010-08-09,1,"DO_mgL",8.4958
2010-08-10,1,"DO_mgL",8.3649
2010-08-11,1,"DO_mgL",8.2901
2010-08-12,1,"DO_mgL",8.3489
2010-08-13,1,"DO_mgL",8.417
2010-08-14,1,"DO_mgL",8.3843
2010-08-15,1,"DO_mgL",8.4581
2010-08-16,1,"DO_mgL",8.4966
2010-08-17,0.1,"chla_ugL",1.47
2010-08-17,0.5,"DO_mgL",8.21
2010-08-17,0.5,"DOsat_perc",100.1
2010-08-17,1,"DOsat_perc",99.8
2010-08-17,1,"DO_mgL",8.4674
2010-08-17,2,"DOsat_perc",99.6
2010-08-17,2,"DO_mgL",8.15
2010-08-17,3,"DO_mgL",8.15
2010-08-17,3,"DOsat_perc",99.5
2010-08-17,4,"DOsat_perc",99.7
2010-08-17,4,"DO_mgL",8.15
2010-08-17,4.5,"COND",96.8
2010-08-17,4.5,"ALK",4.4
2010-08-17,4.5,"TURBIDITY",0.75
2010-08-17,4.5,"TP_mgL",0.005
2010-08-17,4.5,"pH",6.79
2010-08-17,5,"DO_mgL",8.14
2010-08-17,5,"DOsat_perc",99.6
2010-08-17,6,"DOsat_perc",99.6
2010-08-17,6,"DO_mgL",8.14
2010-08-17,7,"DO_mgL",8.14
2010-08-17,7,"DOsat_perc",99.6
2010-08-17,8,"DOsat_perc",99.4
2010-08-17,8,"DO_mgL",8.15
2010-08-17,9,"DOsat_perc",104.5
2010-08-17,9,"DO_mgL",9.33
2010-08-17,10,"DOsat_perc",95.6
2010-08-17,10,"DO_mgL",9.15
2010-08-17,11,"TURBIDITY",2.28
2010-08-17,11,"pH",6.52
2010-08-17,11,"COND",96.3
2010-08-17,11,"DO_mgL",8.57
2010-08-17,11,"DOsat_perc",86.6
2010-08-17,11,"TP_mgL",0.005
2010-08-17,12,"DO_mgL",7.9
2010-08-17,12,"DOsat_perc",78.2
2010-08-17,13,"DOsat_perc",70.9
2010-08-17,13,"DO_mgL",7.3
2010-08-17,14,"DO_mgL",6.9
2010-08-17,14,"DOsat_perc",66
2010-08-17,15,"DOsat_perc",62.1
2010-08-17,15,"DO_mgL",6.56
2010-08-17,16,"DOsat_perc",57.2
2010-08-17,16,"DO_mgL",6.07
2010-08-17,17,"DOsat_perc",55.5
2010-08-17,17,"DO_mgL",5.9
2010-08-17,18,"DOsat_perc",54.7
2010-08-17,18,"DO_mgL",5.84
2010-08-17,19,"DOsat_perc",54.5
2010-08-17,19,"DO_mgL",5.84
2010-08-17,20,"DOsat_perc",54.8
2010-08-17,20,"DO_mgL",5.89
2010-08-17,20.5,"pH",6.29
2010-08-17,20.5,"TURBIDITY",2.15
2010-08-17,20.5,"COND",96.1
2010-08-17,20.5,"TP_mgL",0.006
2010-08-17,21,"DOsat_perc",51.6
2010-08-17,21,"DO_mgL",5.57
2010-08-17,22,"DOsat_perc",46.1
2010-08-17,22,"DO_mgL",4.98
2010-08-17,23,"DOsat_perc",44.2
2010-08-17,23,"DO_mgL",4.78
2010-08-17,24,"DOsat_perc",43.6
2010-08-17,24,"DO_mgL",4.74
2010-08-17,25,"DO_mgL",4.62
2010-08-17,25,"DOsat_perc",42.5
2010-08-17,26,"DO_mgL",4.2
2010-08-17,26,"DOsat_perc",38.5
2010-08-17,27,"DO_mgL",3.73
2010-08-17,27,"DOsat_perc",34.1
2010-08-17,28,"DO_mgL",3.2
2010-08-17,28,"DOsat_perc",29.2
2010-08-17,NA,"SD_m",9.6
2010-08-18,1,"DO_mgL",8.4895
2010-08-19,1,"DO_mgL",8.4695
2010-08-20,1,"DO_mgL",8.4919
2010-08-21,1,"DO_mgL",8.5296
2010-08-22,1,"DO_mgL",8.5997
2010-08-23,1,"DO_mgL",8.7175
2010-08-24,1,"DO_mgL",8.7793
2010-08-25,1,"DO_mgL",8.8388
2010-08-26,1,"DO_mgL",8.8477
2010-08-27,1,"DO_mgL",8.8829
2010-08-28,1,"DO_mgL",8.8806
2010-08-29,1,"DO_mgL",8.8304
2010-08-30,1,"DO_mgL",8.7915
2010-08-31,1,"DO_mgL",8.7157
2010-09-01,1,"DO_mgL",8.6326
2010-09-02,1,"DO_mgL",8.5767
2010-09-03,1,"DO_mgL",8.4832
2010-09-04,1,"DO_mgL",8.5688
2010-09-05,1,"DO_mgL",8.7563
2010-09-06,1,"DO_mgL",8.8398
2010-09-07,1,"DO_mgL",8.8426
2010-09-08,1,"DO_mgL",8.8661
2010-09-09,1,"DO_mgL",8.9081
2010-09-10,1,"DO_mgL",9.0251
2010-09-11,1,"DO_mgL",9.0706
2010-09-12,1,"DO_mgL",9.1145
2010-09-13,0.1,"chla_ugL",1.44
2010-09-13,0.5,"DO_mgL",8.81
2010-09-13,0.5,"DOsat_perc",98.1
2010-09-13,1,"DO_mgL",9.1856
2010-09-13,1,"DOsat_perc",97.6
2010-09-13,2,"DO_mgL",8.68
2010-09-13,2,"DOsat_perc",97.3
2010-09-13,3,"DO_mgL",8.66
2010-09-13,3,"DOsat_perc",97.2
2010-09-13,4,"DO_mgL",8.65
2010-09-13,4,"DOsat_perc",97.1
2010-09-13,5,"DO_mgL",8.63
2010-09-13,5,"DOsat_perc",97
2010-09-13,5.5,"ALK",4.3
2010-09-13,5.5,"TP_mgL",0.005
2010-09-13,5.5,"COND",101
2010-09-13,5.5,"TURBIDITY",0.39
2010-09-13,5.5,"pH",6.87
2010-09-13,6,"DO_mgL",8.6
2010-09-13,6,"DOsat_perc",96.7
2010-09-13,7,"DOsat_perc",96.6
2010-09-13,7,"DO_mgL",8.59
2010-09-13,8,"DOsat_perc",96.9
2010-09-13,8,"DO_mgL",8.61
2010-09-13,9,"DO_mgL",8.61
2010-09-13,9,"DOsat_perc",96.9
2010-09-13,10,"DOsat_perc",96.4
2010-09-13,10,"DO_mgL",8.57
2010-09-13,11,"DO_mgL",7.81
2010-09-13,11,"DOsat_perc",82.7
2010-09-13,12,"TP_mgL",0.005
2010-09-13,12,"TURBIDITY",0.52
2010-09-13,12,"DOsat_perc",61.9
2010-09-13,12,"COND",99.9
2010-09-13,12,"pH",6.41
2010-09-13,12,"DO_mgL",6.23
2010-09-13,13,"DO_mgL",5.79
2010-09-13,13,"DOsat_perc",56.6
2010-09-13,14,"DO_mgL",5.83
2010-09-13,14,"DOsat_perc",56.2
2010-09-13,15,"DO_mgL",5.31
2010-09-13,15,"DOsat_perc",50.5
2010-09-13,16,"DO_mgL",4.54
2010-09-13,16,"DOsat_perc",42.8
2010-09-13,17,"DOsat_perc",42.6
2010-09-13,17,"DO_mgL",4.55
2010-09-13,18,"DO_mgL",4.11
2010-09-13,18,"DOsat_perc",38.4
2010-09-13,19,"DO_mgL",4.37
2010-09-13,19,"DOsat_perc",40.7
2010-09-13,20,"DO_mgL",4.28
2010-09-13,20,"DOsat_perc",39.8
2010-09-13,20.5,"TURBIDITY",0.47
2010-09-13,20.5,"TP_mgL",0.005
2010-09-13,20.5,"COND",100.2
2010-09-13,20.5,"pH",6.18
2010-09-13,21,"DO_mgL",3.8
2010-09-13,21,"DOsat_perc",35.1
2010-09-13,22,"DOsat_perc",29.6
2010-09-13,22,"DO_mgL",3.21
2010-09-13,23,"DOsat_perc",29
2010-09-13,23,"DO_mgL",3.15
2010-09-13,24,"DO_mgL",2.95
2010-09-13,24,"DOsat_perc",27.1
2010-09-13,25,"DOsat_perc",19.5
2010-09-13,25,"DO_mgL",2.13
2010-09-13,26,"DOsat_perc",13
2010-09-13,26,"DO_mgL",1.43
2010-09-13,27,"DO_mgL",1.22
2010-09-13,27,"DOsat_perc",11.1
2010-09-13,NA,"SD_m",10.11
2010-09-14,1,"DO_mgL",9.236
2010-09-15,1,"DO_mgL",9.2879
2010-09-16,1,"DO_mgL",9.3396
2010-09-17,1,"DO_mgL",9.3873
2010-09-18,1,"DO_mgL",9.411
2010-09-19,1,"DO_mgL",9.3875
2010-09-20,1,"DO_mgL",9.4741
2010-09-21,1,"DO_mgL",9.4936
2010-09-22,1,"DO_mgL",9.5046
2010-09-23,1,"DO_mgL",9.4958
2010-09-24,1,"DO_mgL",9.4149
2010-09-25,1,"DO_mgL",9.4425
2010-09-26,1,"DO_mgL",9.4252
2010-09-27,1,"DO_mgL",9.5363
2010-09-28,1,"DO_mgL",9.5531
2010-09-29,1,"DO_mgL",9.5254
2010-09-30,1,"DO_mgL",9.4579
2010-10-01,1,"DO_mgL",9.5236
2010-10-02,1,"DO_mgL",9.6184
2010-10-03,1,"DO_mgL",9.6209
2010-10-04,1,"DO_mgL",9.6992
2010-10-05,1,"DO_mgL",9.7263
2010-10-06,1,"DO_mgL",9.8178
2010-10-07,1,"DO_mgL",9.8623
2010-10-08,1,"DO_mgL",9.9652
2010-10-09,1,"DO_mgL",9.9947
2010-10-10,1,"DO_mgL",10.095
2010-10-11,1,"DO_mgL",10.118
2010-10-12,1,"DO_mgL",10.134
2010-10-13,1,"DO_mgL",10.206
2010-10-14,1,"DO_mgL",10.174
2010-10-15,1,"DO_mgL",10.339
2011-05-20,1,"DO_mgL",10.856
2011-05-21,1,"DO_mgL",10.633
2011-05-22,1,"DO_mgL",10.712
2011-05-23,1,"DO_mgL",10.817
2011-05-24,1,"DO_mgL",10.652
2011-05-25,1,"DO_mgL",10.322
2011-05-26,1,"DO_mgL",10.155
2011-05-27,1,"DO_mgL",10.053
2011-05-28,1,"DO_mgL",9.922
2011-05-29,1,"DO_mgL",9.6869
2011-05-30,1,"DO_mgL",9.4103
2011-05-31,0.1,"chla_ugL",1.46
2011-05-31,0.5,"DO_mgL",9.71
2011-05-31,0.5,"DOsat_perc",108.6
2011-05-31,1,"DO_mgL",9.301
2011-05-31,1,"DOsat_perc",108.6
2011-05-31,1.5,"COND",90.4
2011-05-31,1.5,"pH",6.83
2011-05-31,1.5,"TP_mgL",0.005
2011-05-31,1.5,"ALK",4.3
2011-05-31,1.5,"TURBIDITY",0.37
2011-05-31,2,"DOsat_perc",108.7
2011-05-31,2,"DO_mgL",9.82
2011-05-31,3,"DO_mgL",9.88
2011-05-31,3,"DOsat_perc",108.7
2011-05-31,4,"DO_mgL",10.24
2011-05-31,4,"DOsat_perc",107.6
2011-05-31,5,"DOsat_perc",106.3
2011-05-31,5,"DO_mgL",10.44
2011-05-31,5.5,"COND",88.7
2011-05-31,5.5,"TURBIDITY",0.71
2011-05-31,5.5,"TP_mgL",0.007
2011-05-31,5.5,"pH",6.58
2011-05-31,6,"DOsat_perc",104.1
2011-05-31,6,"DO_mgL",10.52
2011-05-31,7,"DOsat_perc",101.5
2011-05-31,7,"DO_mgL",10.66
2011-05-31,8,"DOsat_perc",100
2011-05-31,8,"DO_mgL",10.71
2011-05-31,9,"DO_mgL",10.78
2011-05-31,9,"DOsat_perc",99.9
2011-05-31,10,"DO_mgL",10.73
2011-05-31,10,"DOsat_perc",97.4
2011-05-31,11,"DO_mgL",10.74
2011-05-31,11,"DOsat_perc",96.5
2011-05-31,12,"DOsat_perc",96.6
2011-05-31,12,"DO_mgL",10.8
2011-05-31,13,"DOsat_perc",96.6
2011-05-31,13,"DO_mgL",10.81
2011-05-31,14,"DO_mgL",10.82
2011-05-31,14,"DOsat_perc",96.1
2011-05-31,15,"DO_mgL",10.78
2011-05-31,15,"DOsat_perc",94.5
2011-05-31,16,"DO_mgL",10.8
2011-05-31,16,"DOsat_perc",94.3
2011-05-31,17,"DO_mgL",10.81
2011-05-31,17,"DOsat_perc",94.1
2011-05-31,18,"DO_mgL",10.8
2011-05-31,18,"DOsat_perc",93.7
2011-05-31,18.5,"COND",92.4
2011-05-31,18.5,"TURBIDITY",0.93
2011-05-31,18.5,"pH",6.35
2011-05-31,18.5,"TP_mgL",0.007
2011-05-31,19,"DOsat_perc",93.4
2011-05-31,19,"DO_mgL",10.78
2011-05-31,20,"DOsat_perc",93.5
2011-05-31,20,"DO_mgL",10.8
2011-05-31,21,"DOsat_perc",93.4
2011-05-31,21,"DO_mgL",10.81
2011-05-31,22,"DOsat_perc",93.5
2011-05-31,22,"DO_mgL",10.82
2011-05-31,23,"DO_mgL",10.81
2011-05-31,23,"DOsat_perc",93.2
2011-05-31,24,"DOsat_perc",92
2011-05-31,24,"DO_mgL",10.72
2011-05-31,25,"DOsat_perc",91.6
2011-05-31,25,"DO_mgL",10.68
